Assignment,Activities,Date,Time,Action
134697,Spr 25 CoT Form A1r,05/15/2025,11:58:15,Page 22 Loaded
134697,Spr 25 CoT Form A1r,05/15/2025,11:58:46,Page next clicked on page 22
134697,Spr 25 CoT Form A1r,05/15/2025,11:58:47,Page 23 Loaded
134697,Spr 25 CoT Form A1r,05/15/2025,11:59:42,Page next clicked on page 23
134697,Spr 25 CoT Form A1r,05/15/2025,11:59:46,End activity Spring 2025 CoT HS Administration
135210,Spr 25 CoT Form A1r,05/22/2025,8:43:25,Begin activity Spring 2025 CoT HS Administration
135210,Spr 25 CoT Form A1r,05/22/2025,8:43:26,Page 1 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,8:43:28,Page next clicked on page 1
135210,Spr 25 CoT Form A1r,05/22/2025,8:43:29,Page 2 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,8:43:31,Page next clicked on page 2
135210,Spr 25 CoT Form A1r,05/22/2025,8:43:31,Missing answers
135210,Spr 25 CoT Form A1r,05/22/2025,8:43:38,Page next clicked on page 2
135210,Spr 25 CoT Form A1r,05/22/2025,8:43:40,Page 3 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,8:43:56,Page next clicked on page 3
135210,Spr 25 CoT Form A1r,05/22/2025,8:43:59,Page 4 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,8:44:38,Page next clicked on page 4
135210,Spr 25 CoT Form A1r,05/22/2025,8:44:43,Page 5 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,8:44:44,Page next clicked on page 5
135210,Spr 25 CoT Form A1r,05/22/2025,8:44:45,Page 6 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,8:49:56,Page next clicked on page 6
135210,Spr 25 CoT Form A1r,05/22/2025,8:49:59,Page 7 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,8:50:36,Page next clicked on page 7
135210,Spr 25 CoT Form A1r,05/22/2025,8:50:38,Page 8 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,8:58:38,Page next clicked on page 8
135210,Spr 25 CoT Form A1r,05/22/2025,8:58:41,Page 9 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,9:03:14,Page next clicked on page 9
135210,Spr 25 CoT Form A1r,05/22/2025,9:03:16,Page 10 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,9:06:43,Page next clicked on page 10
135210,Spr 25 CoT Form A1r,05/22/2025,9:06:44,Page 11 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,9:12:25,Page next clicked on page 11
135210,Spr 25 CoT Form A1r,05/22/2025,9:12:27,Page 12 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,9:14:31,Page next clicked on page 12
135210,Spr 25 CoT Form A1r,05/22/2025,9:14:33,Page 13 Loaded
135210,Spr 25 CoT Form A1r,05/22/2025,9:15:29,Page next clicked on page 13
135210,Spr 25 CoT Form A1r,05/22/2025,9:15:31,Page 14 Loaded
135210,Spr 25 CoT Form A1r,05/23/2025,6:41:42,Continue activity Spring 2025 CoT HS Administration
135210,Spr 25 CoT Form A1r,05/23/2025,6:41:43,Page 14 Loaded
135210,Spr 25 CoT Form A1r,05/23/2025,6:45:22,Page next clicked on page 14
135210,Spr 25 CoT Form A1r,05/23/2025,6:45:24,Page 15 Loaded
135210,Spr 25 CoT Form A1r,05/23/2025,6:54:59,Page next clicked on page 15
135210,Spr 25 CoT Form A1r,05/23/2025,6:55:01,Page 17 Loaded
135210,Spr 25 CoT Form A1r,05/23/2025,6:58:19,Page next clicked on page 17
135210,Spr 25 CoT Form A1r,05/23/2025,6:58:22,Page 18 Loaded
135210,Spr 25 CoT Form A1r,05/23/2025,6:59:23,Page next clicked on page 18
135210,Spr 25 CoT Form A1r,05/23/2025,6:59:25,Page 19 Loaded
135210,Spr 25 CoT Form A1r,05/23/2025,6:59:40,Page next clicked on page 19
135210,Spr 25 CoT Form A1r,05/23/2025,6:59:41,Page 20 Loaded
135210,Spr 25 CoT Form A1r,05/23/2025,7:00:25,Page next clicked on page 20
135210,Spr 25 CoT Form A1r,05/23/2025,7:00:29,Page 21 Loaded
135210,Spr 25 CoT Form A1r,05/23/2025,7:01:13,Page next clicked on page 21
135210,Spr 25 CoT Form A1r,05/23/2025,7:01:17,Page 22 Loaded
135210,Spr 25 CoT Form A1r,05/23/2025,7:01:31,Page next clicked on page 22
135210,Spr 25 CoT Form A1r,05/23/2025,7:01:32,Page 23 Loaded
135210,Spr 25 CoT Form A1r,05/23/2025,7:04:29,Page next clicked on page 23
135210,Spr 25 CoT Form A1r,05/23/2025,7:04:34,End activity Spring 2025 CoT HS Administration
135214,Spr 25 CoT Form B1r,05/21/2025,6:31:58,Begin activity Spring 2025 CoT HS Administration
135214,Spr 25 CoT Form B1r,05/21/2025,6:31:59,Page 1 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:32:02,Page next clicked on page 1
135214,Spr 25 CoT Form B1r,05/21/2025,6:32:03,Page 2 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:32:04,Page next clicked on page 2
135214,Spr 25 CoT Form B1r,05/21/2025,6:32:05,Missing answers
135214,Spr 25 CoT Form B1r,05/21/2025,6:32:12,Page next clicked on page 2
135214,Spr 25 CoT Form B1r,05/21/2025,6:32:13,Page 3 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:32:13,Page next clicked on page 3
135214,Spr 25 CoT Form B1r,05/21/2025,6:32:14,Missing answers
135214,Spr 25 CoT Form B1r,05/21/2025,6:32:59,Page next clicked on page 3
135214,Spr 25 CoT Form B1r,05/21/2025,6:33:02,Page 4 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:34:03,Page next clicked on page 4
135214,Spr 25 CoT Form B1r,05/21/2025,6:34:07,Missing answers
135214,Spr 25 CoT Form B1r,05/21/2025,6:34:26,Page next clicked on page 4
135214,Spr 25 CoT Form B1r,05/21/2025,6:34:29,Missing answers
135214,Spr 25 CoT Form B1r,05/21/2025,6:34:38,Page next clicked on page 4
135214,Spr 25 CoT Form B1r,05/21/2025,6:34:40,Missing answers
135214,Spr 25 CoT Form B1r,05/21/2025,6:34:52,Page next clicked on page 4
135214,Spr 25 CoT Form B1r,05/21/2025,6:34:55,Missing answers
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:10,Page next clicked on page 4
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:14,Page 5 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:19,Page next clicked on page 5
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:20,Page 6 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:26,Page next clicked on page 6
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:27,Page 7 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:37,Page next clicked on page 7
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:38,Page 8 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:47,Page next clicked on page 8
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:48,Page 9 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:50,Page next clicked on page 9
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:51,Page 10 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:57,Page next clicked on page 10
135214,Spr 25 CoT Form B1r,05/21/2025,6:35:58,Page 11 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:36:02,Page next clicked on page 11
135214,Spr 25 CoT Form B1r,05/21/2025,6:36:04,Page 13 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:36:11,Page next clicked on page 13
135214,Spr 25 CoT Form B1r,05/21/2025,6:36:11,Missing answers
135214,Spr 25 CoT Form B1r,05/21/2025,6:36:43,Page next clicked on page 13
135214,Spr 25 CoT Form B1r,05/21/2025,6:36:45,Page 14 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:36:52,Page next clicked on page 14
135214,Spr 25 CoT Form B1r,05/21/2025,6:37:08,Page 15 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:37:19,Page next clicked on page 15
135214,Spr 25 CoT Form B1r,05/21/2025,6:37:21,Page 16 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:37:38,Page next clicked on page 16
135214,Spr 25 CoT Form B1r,05/21/2025,6:37:40,Page 17 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:37:44,Page next clicked on page 17
135214,Spr 25 CoT Form B1r,05/21/2025,6:37:45,Page 18 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:38:07,Page next clicked on page 18
135214,Spr 25 CoT Form B1r,05/21/2025,6:38:10,Page 19 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:38:15,Page next clicked on page 19
135214,Spr 25 CoT Form B1r,05/21/2025,6:38:17,Missing answers
135214,Spr 25 CoT Form B1r,05/21/2025,6:38:28,Page next clicked on page 19
135214,Spr 25 CoT Form B1r,05/21/2025,6:38:30,Missing answers
135214,Spr 25 CoT Form B1r,05/21/2025,6:38:41,Page next clicked on page 19
135214,Spr 25 CoT Form B1r,05/21/2025,6:38:45,Page 20 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:38:54,Page next clicked on page 20
135214,Spr 25 CoT Form B1r,05/21/2025,6:38:56,Page 21 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:39:02,Page next clicked on page 21
135214,Spr 25 CoT Form B1r,05/21/2025,6:39:04,Page 22 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:39:09,Page next clicked on page 22
135214,Spr 25 CoT Form B1r,05/21/2025,6:39:11,Page 23 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:39:17,Page next clicked on page 23
135214,Spr 25 CoT Form B1r,05/21/2025,6:39:19,Page 24 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:39:31,Page next clicked on page 24
135214,Spr 25 CoT Form B1r,05/21/2025,6:39:33,Page 25 Loaded
135214,Spr 25 CoT Form B1r,05/21/2025,6:39:46,Page next clicked on page 25
135214,Spr 25 CoT Form B1r,05/21/2025,6:39:51,End activity Spring 2025 CoT HS Administration
135213,Spr 25 CoT Form A1,05/21/2025,6:33:13,Begin activity Spring 2025 CoT HS Administration
135213,Spr 25 CoT Form A1,05/21/2025,6:33:14,Page 1 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:33:16,Page next clicked on page 1
135213,Spr 25 CoT Form A1,05/21/2025,6:33:17,Page 2 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:33:49,Page next clicked on page 2
135213,Spr 25 CoT Form A1,05/21/2025,6:33:50,Page 3 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:34:33,Page next clicked on page 3
135213,Spr 25 CoT Form A1,05/21/2025,6:34:34,Missing answers
135213,Spr 25 CoT Form A1,05/21/2025,6:34:50,Page next clicked on page 3
135213,Spr 25 CoT Form A1,05/21/2025,6:34:52,Page 4 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:35:27,Page next clicked on page 4
135213,Spr 25 CoT Form A1,05/21/2025,6:35:30,Missing answers
135213,Spr 25 CoT Form A1,05/21/2025,6:35:45,Page next clicked on page 4
135213,Spr 25 CoT Form A1,05/21/2025,6:35:48,Page 5 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:35:49,Page next clicked on page 5
135213,Spr 25 CoT Form A1,05/21/2025,6:35:50,Page 6 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:35:57,Page next clicked on page 6
135213,Spr 25 CoT Form A1,05/21/2025,6:36:00,Page 7 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:36:06,Page next clicked on page 7
135213,Spr 25 CoT Form A1,05/21/2025,6:36:08,Page 8 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:36:11,Page next clicked on page 8
135213,Spr 25 CoT Form A1,05/21/2025,6:36:12,Page 9 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:36:20,Page next clicked on page 9
135213,Spr 25 CoT Form A1,05/21/2025,6:36:22,Page 10 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:36:28,Page next clicked on page 10
135213,Spr 25 CoT Form A1,05/21/2025,6:36:29,Page 11 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:36:32,Page next clicked on page 11
135213,Spr 25 CoT Form A1,05/21/2025,6:36:33,Page 12 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:36:35,Page next clicked on page 12
135213,Spr 25 CoT Form A1,05/21/2025,6:36:36,Page 13 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:36:39,Page next clicked on page 13
135213,Spr 25 CoT Form A1,05/21/2025,6:36:40,Page 14 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:36:47,Page next clicked on page 14
135213,Spr 25 CoT Form A1,05/21/2025,6:36:48,Page 15 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:36:52,Page next clicked on page 15
135213,Spr 25 CoT Form A1,05/21/2025,6:36:53,Page 16 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:37:07,Page next clicked on page 16
135213,Spr 25 CoT Form A1,05/21/2025,6:37:09,Page 17 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:37:18,Page next clicked on page 17
135213,Spr 25 CoT Form A1,05/21/2025,6:37:18,Page 18 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:37:21,Page next clicked on page 18
135213,Spr 25 CoT Form A1,05/21/2025,6:37:22,Page 19 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:37:31,Page next clicked on page 19
135213,Spr 25 CoT Form A1,05/21/2025,6:37:33,Page 20 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:37:36,Page next clicked on page 20
135213,Spr 25 CoT Form A1,05/21/2025,6:37:37,Page 21 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:37:48,Page next clicked on page 21
135213,Spr 25 CoT Form A1,05/21/2025,6:37:49,Page 22 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:37:53,Page next clicked on page 22
135213,Spr 25 CoT Form A1,05/21/2025,6:37:54,Page 23 Loaded
135213,Spr 25 CoT Form A1,05/21/2025,6:37:58,Page next clicked on page 23
135213,Spr 25 CoT Form A1,05/21/2025,6:38:01,End activity Spring 2025 CoT HS Administration
135221,Spr 25 CoT Form A1,05/21/2025,6:27:16,Begin activity Spring 2025 CoT HS Administration
135221,Spr 25 CoT Form A1,05/21/2025,6:27:17,Page 1 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:27:20,Page next clicked on page 1
135221,Spr 25 CoT Form A1,05/21/2025,6:27:20,Page 2 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:27:21,Page next clicked on page 2
135221,Spr 25 CoT Form A1,05/21/2025,6:27:21,Missing answers
135221,Spr 25 CoT Form A1,05/21/2025,6:27:28,Page next clicked on page 2
135221,Spr 25 CoT Form A1,05/21/2025,6:27:29,Page 3 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:28:39,Page next clicked on page 3
135221,Spr 25 CoT Form A1,05/21/2025,6:28:41,Page 4 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:29:34,Page next clicked on page 4
135221,Spr 25 CoT Form A1,05/21/2025,6:29:39,Page 5 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:29:40,Page next clicked on page 5
135221,Spr 25 CoT Form A1,05/21/2025,6:29:41,Page 6 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:29:45,Page next clicked on page 6
135221,Spr 25 CoT Form A1,05/21/2025,6:29:48,Page 7 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:29:52,Page next clicked on page 7
135221,Spr 25 CoT Form A1,05/21/2025,6:29:55,Page 8 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:29:59,Page next clicked on page 8
135221,Spr 25 CoT Form A1,05/21/2025,6:30:00,Page 9 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:30:04,Page next clicked on page 9
135221,Spr 25 CoT Form A1,05/21/2025,6:30:06,Missing answers
135221,Spr 25 CoT Form A1,05/21/2025,6:30:15,Page next clicked on page 9
135221,Spr 25 CoT Form A1,05/21/2025,6:30:17,Page 10 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:30:29,Page next clicked on page 10
135221,Spr 25 CoT Form A1,05/21/2025,6:30:30,Page 11 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:30:33,Page next clicked on page 11
135221,Spr 25 CoT Form A1,05/21/2025,6:30:34,Page 12 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:30:36,Page next clicked on page 12
135221,Spr 25 CoT Form A1,05/21/2025,6:30:37,Page 13 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:30:40,Page next clicked on page 13
135221,Spr 25 CoT Form A1,05/21/2025,6:30:42,Page 14 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:30:48,Page next clicked on page 14
135221,Spr 25 CoT Form A1,05/21/2025,6:30:50,Page 16 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:31:01,Page next clicked on page 16
135221,Spr 25 CoT Form A1,05/21/2025,6:31:03,Page 17 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:31:08,Page next clicked on page 17
135221,Spr 25 CoT Form A1,05/21/2025,6:31:09,Page 18 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:31:13,Page next clicked on page 18
135221,Spr 25 CoT Form A1,05/21/2025,6:31:14,Page 19 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:31:23,Page next clicked on page 19
135221,Spr 25 CoT Form A1,05/21/2025,6:31:26,Page 20 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:31:32,Page next clicked on page 20
135221,Spr 25 CoT Form A1,05/21/2025,6:31:34,Page 21 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:31:38,Page next clicked on page 21
135221,Spr 25 CoT Form A1,05/21/2025,6:31:40,Page 22 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:31:43,Page next clicked on page 22
135221,Spr 25 CoT Form A1,05/21/2025,6:31:44,Page 23 Loaded
135221,Spr 25 CoT Form A1,05/21/2025,6:31:48,Page next clicked on page 23
135221,Spr 25 CoT Form A1,05/21/2025,6:31:48,Missing answers
135221,Spr 25 CoT Form A1,05/21/2025,6:31:52,Page next clicked on page 23
135221,Spr 25 CoT Form A1,05/21/2025,6:31:55,End activity Spring 2025 CoT HS Administration
135215,Spr 25 CoT Form B1r,05/21/2025,6:35:22,Begin activity Spring 2025 CoT HS Administration
135215,Spr 25 CoT Form B1r,05/21/2025,6:35:23,Page 1 Loaded
135215,Spr 25 CoT Form B1r,05/21/2025,6:35:25,Page next clicked on page 1
135215,Spr 25 CoT Form B1r,05/21/2025,6:35:26,Page 2 Loaded
135215,Spr 25 CoT Form B1r,05/21/2025,6:35:27,Page next clicked on page 2
135215,Spr 25 CoT Form B1r,05/21/2025,6:35:27,Missing answers
135215,Spr 25 CoT Form B1r,05/21/2025,6:35:33,Page next clicked on page 2
135215,Spr 25 CoT Form B1r,05/21/2025,6:35:34,Page 3 Loaded
135215,Spr 25 CoT Form B1r,05/21/2025,6:37:21,Page next clicked on page 3
135215,Spr 25 CoT Form B1r,05/21/2025,6:37:23,Missing answers
135215,Spr 25 CoT Form B1r,05/21/2025,6:37:30,Page next clicked on page 3
135215,Spr 25 CoT Form B1r,05/21/2025,6:37:33,Page 4 Loaded
135215,Spr 25 CoT Form B1r,05/21/2025,6:38:29,Page next clicked on page 4
135215,Spr 25 CoT Form B1r,05/21/2025,6:38:35,Page 5 Loaded
135215,Spr 25 CoT Form B1r,05/21/2025,6:38:35,Wrong page
135215,Spr 25 CoT Form B1r,05/21/2025,6:38:35,Page 6 Loaded
135215,Spr 25 CoT Form B1r,05/21/2025,6:38:38,Page next clicked on page 6
135215,Spr 25 CoT Form B1r,05/21/2025,6:38:38,Missing answers
135215,Spr 25 CoT Form B1r,05/21/2025,6:38:42,Page 5 Loaded
135215,Spr 25 CoT Form B1r,05/21/2025,6:38:44,Page next clicked on page 5
135215,Spr 25 CoT Form B1r,05/21/2025,6:38:45,Page 6 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:32:47,Begin activity Spring 2025 CoT HS Administration
135216,Spr 25 CoT Form B1,05/21/2025,6:32:48,Page 1 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:32:53,Page next clicked on page 1
135216,Spr 25 CoT Form B1,05/21/2025,6:32:54,Page 2 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:32:56,Page next clicked on page 2
135216,Spr 25 CoT Form B1,05/21/2025,6:32:56,Missing answers
135216,Spr 25 CoT Form B1,05/21/2025,6:33:03,Page next clicked on page 2
135216,Spr 25 CoT Form B1,05/21/2025,6:33:04,Page 3 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:33:37,Page next clicked on page 3
135216,Spr 25 CoT Form B1,05/21/2025,6:33:39,Page 4 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:34:41,Page next clicked on page 4
135216,Spr 25 CoT Form B1,05/21/2025,6:34:44,Missing answers
135216,Spr 25 CoT Form B1,05/21/2025,6:35:05,Page next clicked on page 4
135216,Spr 25 CoT Form B1,05/21/2025,6:35:09,Page 5 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:35:11,Page next clicked on page 5
135216,Spr 25 CoT Form B1,05/21/2025,6:35:12,Page 6 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:35:35,Page next clicked on page 6
135216,Spr 25 CoT Form B1,05/21/2025,6:35:38,Page 7 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:35:49,Page next clicked on page 7
135216,Spr 25 CoT Form B1,05/21/2025,6:35:51,Page 8 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:35:58,Page next clicked on page 8
135216,Spr 25 CoT Form B1,05/21/2025,6:36:00,Page 9 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:36:08,Page next clicked on page 9
135216,Spr 25 CoT Form B1,05/21/2025,6:36:09,Page 10 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:36:20,Page next clicked on page 10
135216,Spr 25 CoT Form B1,05/21/2025,6:36:22,Page 11 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:36:32,Page next clicked on page 11
135216,Spr 25 CoT Form B1,05/21/2025,6:36:34,Page 12 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:36:34,Page next clicked on page 12
135216,Spr 25 CoT Form B1,05/21/2025,6:36:35,Missing answers
135216,Spr 25 CoT Form B1,05/21/2025,6:36:45,Page next clicked on page 12
135216,Spr 25 CoT Form B1,05/21/2025,6:36:46,Page 13 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:36:51,Page next clicked on page 13
135216,Spr 25 CoT Form B1,05/21/2025,6:37:06,Page 14 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:37:13,Page next clicked on page 14
135216,Spr 25 CoT Form B1,05/21/2025,6:37:14,Page 15 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:37:28,Page next clicked on page 15
135216,Spr 25 CoT Form B1,05/21/2025,6:37:30,Page 16 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:37:36,Page next clicked on page 16
135216,Spr 25 CoT Form B1,05/21/2025,6:37:37,Page 17 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:37:53,Page next clicked on page 17
135216,Spr 25 CoT Form B1,05/21/2025,6:37:55,Missing answers
135216,Spr 25 CoT Form B1,05/21/2025,6:38:02,Page next clicked on page 17
135216,Spr 25 CoT Form B1,05/21/2025,6:38:05,Page 18 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:38:16,Page next clicked on page 18
135216,Spr 25 CoT Form B1,05/21/2025,6:38:17,Page 19 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:38:23,Page next clicked on page 19
135216,Spr 25 CoT Form B1,05/21/2025,6:38:24,Page 20 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:38:29,Page next clicked on page 20
135216,Spr 25 CoT Form B1,05/21/2025,6:38:30,Page 22 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:38:34,Page next clicked on page 22
135216,Spr 25 CoT Form B1,05/21/2025,6:38:35,Page 23 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:38:49,Page next clicked on page 23
135216,Spr 25 CoT Form B1,05/21/2025,6:38:50,Page 24 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:38:54,Page next clicked on page 24
135216,Spr 25 CoT Form B1,05/21/2025,6:38:55,Page 25 Loaded
135216,Spr 25 CoT Form B1,05/21/2025,6:38:57,Page next clicked on page 25
135216,Spr 25 CoT Form B1,05/21/2025,6:39:00,End activity Spring 2025 CoT HS Administration
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:06,Begin activity Spring 2025 CoT HS Administration
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:06,Page 1 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:09,Page next clicked on page 1
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:09,Page 2 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:09,Page next clicked on page 2
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:10,Missing answers
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:19,Page next clicked on page 2
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:20,Page 3 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:50,Page next clicked on page 3
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:53,Page 4 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:27:58,Page next clicked on page 4
131900,Spr 25 CoT Form B1r,05/21/2025,6:28:01,Missing answers
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:09,Page next clicked on page 4
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:13,Page 5 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:21,Page next clicked on page 5
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:22,Page 6 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:27,Page next clicked on page 6
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:28,Page 7 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:34,Page next clicked on page 7
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:35,Page 8 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:52,Page next clicked on page 8
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:53,Page 9 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:29:59,Page next clicked on page 9
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:00,Page 10 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:08,Page next clicked on page 10
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:09,Page 11 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:09,Page next clicked on page 11
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:10,Missing answers
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:17,Page next clicked on page 11
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:18,Page 12 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:31,Wrong page
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:32,Page 11 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:37,Page 12 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:53,Page next clicked on page 12
